date,Buy_Signal,Buy_Signal_Date,Stoploss_Trigger,Stoploss_Trigger_Date,Actual_Buy,Buy_Quantity,Total_Buy_Quantity,Actual_Sell,Available_Capital_for_trade,Current_Capital_Value,Stoploss,LM_Low_window_1_CS_last,LM_Low_window_1_CS_last_date,First_buy_date,Divg_Slope,Trade_Profit,Trade_Loss,Trade_Brokerage_Paid
2023-05-22 00:00:00+00:00,0,0,0,0,1,3.396865518025313e-17,0.4027122567533703,0,1.0097419586828951e-28,11302.119485783338,19549.09,19549.09,2023-03-06 00:00:00+00:00,2022-11-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2023-05-29 00:00:00+00:00,1,2023-05-29 00:00:00+00:00,0,0,0,0.0,0.4027122567533703,0,1.0097419586828951e-28,10919.627411441554,19549.09,19549.09,2023-03-06 00:00:00+00:00,2022-11-21 00:00:00+00:00,294.0290315303679,0.0,0.0,0.0
2023-06-05 00:00:00+00:00,0,0,0,0,1,3.720176231255671e-33,0.4027122567533703,0,1.1210387714598537e-44,10440.53674807234,19549.09,19549.09,2023-03-06 00:00:00+00:00,2022-11-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2023-06-12 00:00:00+00:00,0,0,0,0,0,0.0,0.4027122567533703,0,1.1210387714598537e-44,10607.428761516072,19549.09,19549.09,2023-03-06 00:00:00+00:00,2022-11-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2023-06-19 00:00:00+00:00,1,2023-06-19 00:00:00+00:00,0,0,0,0.0,0.4027122567533703,0,1.1210387714598537e-44,12267.686555310624,19549.09,19549.09,2023-03-06 00:00:00+00:00,2022-11-21 00:00:00+00:00,191.85803533566013,0.0,0.0,0.0
2023-06-26 00:00:00+00:00,0,0,0,0,1,3.6763647198595745e-49,0.4027122567533703,0,0.0,12329.85324638564,19549.09,19549.09,2023-03-06 00:00:00+00:00,2022-11-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2023-07-03 00:00:00+00:00,0,0,0,0,0,0.0,0.4027122567533703,0,0.0,12146.087589383942,19549.09,19549.09,2023-03-06 00:00:00+00:00,2022-11-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2023-07-10 00:00:00+00:00,0,0,0,0,0,0.0,0.4027122567533703,0,0.0,12174.792919045323,19549.09,19549.09,2023-03-06 00:00:00+00:00,2022-11-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2023-07-17 00:00:00+00:00,0,0,0,0,0,0.0,0.4027122567533703,0,0.0,12115.094854104203,24800.0,24800.0,2023-06-12 00:00:00+00:00,2022-11-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2023-07-24 00:00:00+00:00,0,0,0,0,0,0.0,0.4027122567533703,0,0.0,11791.853834098543,24800.0,24800.0,2023-06-12 00:00:00+00:00,2022-11-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2023-07-31 00:00:00+00:00,0,0,0,0,0,0.0,0.4027122567533703,0,0.0,11714.263263589872,24800.0,24800.0,2023-06-12 00:00:00+00:00,2022-11-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2023-08-07 00:00:00+00:00,0,0,0,0,0,0.0,0.4027122567533703,0,0.0,11801.015537939682,24800.0,24800.0,2023-06-12 00:00:00+00:00,2022-11-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2023-08-14 00:00:00+00:00,0,0,0,0,0,0.0,0.4027122567533703,0,0.0,10547.029977248201,24800.0,24800.0,2023-06-12 00:00:00+00:00,2022-11-21 00:00:00+00:00,0.0,0.0,0.0,0.0
